order_date,order_id,customer,grand_total
6/25/13,CA-2013-100300,Max Jones,4823
12/16/13,CA-2013-100307,Tony Chapman,19
11/25/13,CA-2013-100468,Alyssa Tate,43
5/13/13,CA-2013-100510,Harry Marie,642
12/11/13,CA-2013-100587,Sara Luxemburg,6
11/2/13,CA-2013-100671,Cindy Schnelling,112
6/27/13,CA-2013-100790,John Grady,719
9/25/13,CA-2013-100944,Edward Hooks,868
7/8/13,CA-2013-100965,Raymond Messe,216
2/5/13,CA-2013-100993,Annie Zypern,919
10/14/13,CA-2013-101161,Bart Watters,280
12/26/13,CA-2013-101168,Saphhira Shifley,21
2/4/13,CA-2013-101189,Jennifer Braxton,93
4/23/13,CA-2013-101329,Michael Moore,35
11/14/13,CA-2013-101336,Cyma Kinney,280
7/18/13,CA-2013-101343,Ruben Ausman,78
7/15/13,CA-2013-101378,Rob Haberlin,29
9/26/13,CA-2013-101385,Julia West,17
2/27/13,CA-2013-101448,Eric Barreto,57
7/3/13,CA-2013-101469,Katherine Hughes,8
5/2/13,CA-2013-101525,Chris McAfee,141
12/19/13,CA-2013-101546,Grace Kelly,1794
2/28/13,CA-2013-101623,Rick Reed,36
2/19/13,CA-2013-101630,Cyma Kinney,34
12/25/13,CA-2013-101651,Sean Christensen,84
10/4/13,CA-2013-101672,Daniel Byrd,1028
6/26/13,CA-2013-101693,Logan Currie,118
9/24/13,CA-2013-101742,Clay Rozendal,11
5/28/13,CA-2013-101791,Brian Stugart,1328
1/7/13,CA-2013-101938,Dianna Wilson,35
7/15/13,CA-2013-101966,Bryan Mills,420
8/20/13,CA-2013-101980,Resi Pšlking,449
6/25/13,CA-2013-101987,Hunter Lopez,441
12/10/13,CA-2013-102092,Paul MacIntyre,1057
6/27/13,CA-2013-102127,Victoria Pisteka,199
3/15/13,CA-2013-102134,Sibella Parks,17
9/12/13,CA-2013-102162,Jill Fjeld,1611
2/27/13,CA-2013-102456,Dan Lawera,171
7/25/13,CA-2013-102498,James Galang,73
7/19/13,CA-2013-102561,Neil Knudson,314
12/28/13,CA-2013-102596,Ross DeVincentis,17
12/14/13,CA-2013-102792,Jasper Cacioppo,10
7/3/13,CA-2013-102813,Erin Ashbrook,570
9/20/13,CA-2013-102932,Shirley Daniels,53
9/7/13,CA-2013-102981,Mary O'Rourke,754
7/26/13,CA-2013-103037,Ken Heidel,16
7/5/13,CA-2013-103107,Rick Bensley,275
11/12/13,CA-2013-103128,Sung Chung,14
6/8/13,CA-2013-103163,Frank Merwin,10
12/23/13,CA-2013-103359,Lena Creighton,26
11/19/13,CA-2013-103464,Patrick Gardner,595
9/9/13,CA-2013-103709,Liz Preis,311
6/13/13,CA-2013-103730,Steven Cartwright,488
7/13/13,CA-2013-103891,Kristen Hastings,96
10/4/13,CA-2013-103919,Tracy Poddar,38
4/2/13,CA-2013-103947,Barry Blumstein,62
3/4/13,CA-2013-103982,Alex Avila,4406
8/4/13,CA-2013-104150,Alex Grayson,249
7/26/13,CA-2013-104157,Meg Tillman,2503
11/28/13,CA-2013-104276,Herbert Flentye,448
5/3/13,CA-2013-104311,Adam Shillingsburg,37
6/13/13,CA-2013-104633,Erin Ashbrook,199
12/2/13,CA-2013-104689,Fred Hopkins,23
4/9/13,CA-2013-104969,Eugene Hildebrand,130
7/4/13,CA-2013-104983,Filia McAdams,124
11/29/13,CA-2013-105018,Sally Knutson,7
12/26/13,CA-2013-105081,Joe Elijah,2446
1/3/13,CA-2013-105207,Bill Overfelt,1605
5/21/13,CA-2013-105256,Joe Kamberova,1364
8/7/13,CA-2013-105263,Liz MacKendrick,38
12/5/13,CA-2013-105277,Liz MacKendrick,16
11/25/13,CA-2013-105284,Matthew Grinstein,4
10/31/13,CA-2013-105291,Susan Pistek,4
12/3/13,CA-2013-105354,Pauline Webber,116
8/13/13,CA-2013-105459,Nora Preis,1800
4/17/13,CA-2013-105473,Bryan Mills,29
11/11/13,CA-2013-105494,Pamela Coakley,226
8/27/13,CA-2013-105585,Roland Fjeld,165
5/6/13,CA-2013-105662,Rick Bensley,271
9/14/13,CA-2013-105732,Alejandro Grove,2375
12/31/13,CA-2013-105746,Brian Dahlen,171
10/21/13,CA-2013-105753,Lindsay Castell,61
6/20/13,CA-2013-105760,Karen Carlisle,17
2/16/13,CA-2013-105781,Jill Fjeld,417
12/12/13,CA-2013-105816,Janet Molinari,1045
9/18/13,CA-2013-105900,Brendan Sweed,33
11/16/13,CA-2013-105963,Stewart Carmichael,99
9/19/13,CA-2013-106075,Henry MacAllister,5
10/1/13,CA-2013-106243,Greg Matthias,524
9/3/13,CA-2013-106278,Becky Martin,282
3/9/13,CA-2013-106306,Patrick Gardner,10
10/21/13,CA-2013-106341,Luke Foster,7
3/20/13,CA-2013-106383,Bobby Trafton,72
7/8/13,CA-2013-106397,Max Jones,59
2/19/13,CA-2013-106460,Greg Tran,71
5/9/13,CA-2013-106530,Clay Ludtke,1110
1/17/13,CA-2013-106558,Dionis Lloyd,316
9/30/13,CA-2013-106621,Dario Medina,10
9/24/13,CA-2013-106656,Darrin Van Huff,23
2/7/13,CA-2013-106894,Christina Anderson,108
11/27/13,CA-2013-106915,George Ashbrook,18
9/3/13,CA-2013-106950,Joe Elijah,1854
11/27/13,CA-2013-107104,Maribeth Schnelling,4104
6/18/13,CA-2013-107146,Lena Creighton,749
5/22/13,CA-2013-107202,Linda Cazamias,2396
6/15/13,CA-2013-107216,Paul Van Hugh,54
8/9/13,CA-2013-107328,Cathy Armstrong,1016
6/8/13,CA-2013-107475,Roy Skaria,10
3/23/13,CA-2013-107615,Robert Barroso,59
7/29/13,CA-2013-107783,Olvera Toch,1557
11/21/13,CA-2013-107790,Erica Hackney,151
9/30/13,CA-2013-108056,Erin Smith,859
2/16/13,CA-2013-108105,Giulietta Weimer,324
11/26/13,CA-2013-108196,Cindy Stewart,5017
5/31/13,CA-2013-108210,Annie Thurman,304
5/15/13,CA-2013-108224,Tiffany House,186
6/7/13,CA-2013-108350,Scot Coram,106
12/20/13,CA-2013-108364,Barry Pond,2
12/6/13,CA-2013-108434,James Galang,465
5/21/13,CA-2013-108567,Dean Braden,3
6/21/13,CA-2013-108581,Erin Ashbrook,106
9/30/13,CA-2013-108616,Joe Kamberova,299
11/19/13,CA-2013-108630,Bobby Elias,61
10/1/13,CA-2013-108644,Sarah Jordon,2
4/18/13,CA-2013-108735,Jessica Myrick,257
9/9/13,CA-2013-108868,Ken Black,130
9/25/13,CA-2013-108875,Craig Leslie,532
1/9/13,CA-2013-108882,Laura Armstrong,728
3/11/13,CA-2013-108959,Maya Herman,105
9/9/13,CA-2013-108987,Anna Gayman,2621
4/23/13,CA-2013-109057,Tonja Turnell,24
5/10/13,CA-2013-109176,Julia West,89
2/8/13,CA-2013-109344,Cathy Hwang,1128
11/4/13,CA-2013-109365,Xylona Preis,562
5/3/13,CA-2013-109400,Nick Radford,367
1/24/13,CA-2013-109407,Henry Goldwyn,31
4/11/13,CA-2013-109652,Quincy Jones,14
4/20/13,CA-2013-109666,Kunst Miller,633
12/6/13,CA-2013-109722,Theone Pippenger,1285
9/23/13,CA-2013-109743,Sally Hughsby,105
9/18/13,CA-2013-109806,Jim Sink,100
11/21/13,CA-2013-109820,Allen Goldenen,33
12/26/13,CA-2013-109827,Laurel Workman,499
4/23/13,CA-2013-109869,Tanja Norvell,1588
5/13/13,CA-2013-109911,Vivek Grady,11
11/7/13,CA-2013-109925,Irene Maddox,85
7/15/13,CA-2013-109953,Raymond Buch,293
9/9/13,CA-2013-110009,Toby Ritter,74
9/10/13,CA-2013-110023,Troy Staebel,15
6/29/13,CA-2013-110044,Roland Fjeld,360
9/19/13,CA-2013-110086,Bill Donatelli,240
8/5/13,CA-2013-110254,Max Ludwig,159
9/6/13,CA-2013-110366,Jonathan Doherty,83
2/12/13,CA-2013-110492,John Stevenson,1366
4/8/13,CA-2013-110499,Yoseph Carroll,1200
9/24/13,CA-2013-110730,Candace McMahon,14
11/21/13,CA-2013-110772,Nick Zandusky,381
3/7/13,CA-2013-110898,Lena Cacioppo,309
12/26/13,CA-2013-110975,Darren Budd,1180
6/6/13,CA-2013-110982,Chloris Kastensmidt,80
1/22/13,CA-2013-111010,Paul Gonzalez,8
7/26/13,CA-2013-111115,Larry Blacks,21
11/20/13,CA-2013-111143,Tim Taslimi,55
4/2/13,CA-2013-111213,Frank Preis,1385
3/1/13,CA-2013-111283,Lena Cacioppo,111
7/24/13,CA-2013-111318,Ivan Liston,115
9/19/13,CA-2013-111409,Patrick O'Brill,3
9/18/13,CA-2013-111416,Luke Weiss,232
10/22/13,CA-2013-111493,Charles McCrossin,98
12/28/13,CA-2013-111605,Joni Wasserman,3
6/18/13,CA-2013-111682,Ted Butterfield,655
5/9/13,CA-2013-111696,Trudy Brown,18
10/2/13,CA-2013-111794,Hunter Glantz,108
8/5/13,CA-2013-111913,Linda Cazamias,335
12/26/13,CA-2013-111941,Brian DeCherney,34
3/9/13,CA-2013-111976,Brian DeCherney,115
7/31/13,CA-2013-112025,Lindsay Shagiari,9
12/5/13,CA-2013-112060,Kean Takahito,105
4/13/13,CA-2013-112102,Brian Dahlen,449
7/9/13,CA-2013-112109,Joe Elijah,725
3/4/13,CA-2013-112123,Brosina Hoffman,1094
7/24/13,CA-2013-112256,Chloris Kastensmidt,204
9/11/13,CA-2013-112277,Steve Chapman,520
10/22/13,CA-2013-112340,Neoma Murray,23
5/10/13,CA-2013-112382,Mick Brown,19
10/30/13,CA-2013-112389,Jim Mitchum,52
12/30/13,CA-2013-112578,Frank Olsen,42
7/31/13,CA-2013-112585,Rob Williams,716
4/15/13,CA-2013-112669,Kean Takahito,977
5/6/13,CA-2013-112676,Patrick Jones,14
12/19/13,CA-2013-112697,Alan Haines,1410
9/3/13,CA-2013-112739,Ross DeVincentis,168
6/7/13,CA-2013-112830,Liz Preis,549
9/10/13,CA-2013-112893,Annie Thurman,55
2/13/13,CA-2013-112942,Ross DeVincentis,147
4/23/13,CA-2013-113061,Ed Ludwig,87
9/13/13,CA-2013-113082,Matt Collister,40
9/3/13,CA-2013-113096,Sam Zeldin,47
8/17/13,CA-2013-113117,Jeremy Pistek,32
11/20/13,CA-2013-113138,Nora Pelletier,35
5/27/13,CA-2013-113236,Cathy Prescott,233
6/11/13,CA-2013-113243,Olvera Toch,1389
3/19/13,CA-2013-113292,Dave Brooks,872
11/26/13,CA-2013-113341,Mark Hamilton,194
10/12/13,CA-2013-113390,Emily Phan,33
11/22/13,CA-2013-113425,Julie Kriz,114
9/9/13,CA-2013-113516,Valerie Mitchum,100
8/19/13,CA-2013-113551,Natalie Fritzler,86
12/16/13,CA-2013-113600,Shahid Hopkins,2
10/15/13,CA-2013-113607,Pauline Webber,1204
12/2/13,CA-2013-113621,Joel Eaton,352
1/23/13,CA-2013-113656,Christy Brittain,60
11/25/13,CA-2013-113726,Steve Carroll,82
12/9/13,CA-2013-113733,Lena Hernandez,334
5/29/13,CA-2013-113747,Valerie Dominguez,186
3/25/13,CA-2013-113803,Vivek Grady,22
11/8/13,CA-2013-113817,Max Jones,28
5/31/13,CA-2013-113831,Anna HŠberlin,4317
11/21/13,CA-2013-113845,Frank Atkinson,574
9/26/13,CA-2013-113978,Tony Sayre,642
11/21/13,CA-2013-114104,Nora Paige,960
5/22/13,CA-2013-114209,Alejandro Savely,85
7/23/13,CA-2013-114307,Maureen Fritzler,122
4/8/13,CA-2013-114405,Alan Shonely,70
11/22/13,CA-2013-114482,Denise Monton,445
12/6/13,CA-2013-114489,Justin Ellison,2658
12/27/13,CA-2013-114538,Roy Collins,11
8/27/13,CA-2013-114601,Andrew Allen,1158
7/8/13,CA-2013-114713,Steve Chapman,46
7/19/13,CA-2013-114727,Linda Southworth,2332
10/10/13,CA-2013-114748,Maria Zettner,171
12/23/13,CA-2013-114860,Duane Noonan,885
12/24/13,CA-2013-114867,Frank Merwin,1508
11/22/13,CA-2013-114895,Mike Vittorini,13
1/30/13,CA-2013-114944,Harold Engle,157
6/27/13,CA-2013-114951,Duane Noonan,22
11/4/13,CA-2013-114972,Phillip Flathmann,1490
12/9/13,CA-2013-115224,Doug Bickford,386
11/19/13,CA-2013-115378,Ashley Jarboe,302
3/18/13,CA-2013-115476,Vivian Mathis,163
7/15/13,CA-2013-115483,John Stevenson,220
3/13/13,CA-2013-115504,Mike Caudle,13
7/26/13,CA-2013-115525,Rick Reed,244
12/24/13,CA-2013-115574,Ben Peterman,141
11/11/13,CA-2013-115588,Art Foster,54
9/6/13,CA-2013-115756,Pete Kriz,634
5/21/13,CA-2013-115917,Rick Bensley,1065
9/23/13,CA-2013-116232,Amy Cox,24
11/8/13,CA-2013-116337,Michael Chen,359
7/30/13,CA-2013-116344,Jack O'Briant,85
11/8/13,CA-2013-116379,Lisa DeCherney,58
9/2/13,CA-2013-116526,Joseph Airdo,478
9/3/13,CA-2013-116540,Sonia Sunley,10
1/10/13,CA-2013-116547,Ken Black,150
9/12/13,CA-2013-116561,Eugene Barchas,373
10/28/13,CA-2013-116596,Ben Wallace,512
7/18/13,CA-2013-116603,Annie Thurman,46
11/12/13,CA-2013-116722,Liz Pelletier,525
1/17/13,CA-2013-116736,Chuck Clark,725
8/28/13,CA-2013-116764,Elizabeth Moffitt,9
3/4/13,CA-2013-116799,Jason Gross,606
9/16/13,CA-2013-116911,Justin Deggeller,1149
10/2/13,CA-2013-116918,Jamie Kunitz,36
10/10/13,CA-2013-116974,Michael Paige,24
12/18/13,CA-2013-117121,Adrian Barton,9893
12/31/13,CA-2013-117226,Keith Dawkins,7
7/15/13,CA-2013-117282,Dan Reichenbach,14
9/1/13,CA-2013-117408,Theone Pippenger,24
11/28/13,CA-2013-117583,Cassandra Brandow,345
12/9/13,CA-2013-117590,Gene Hale,1288
9/5/13,CA-2013-117604,Jeremy Pistek,240
5/11/13,CA-2013-117625,Gene McClure,7
12/31/13,CA-2013-117660,Bryan Mills,20
4/10/13,CA-2013-117681,Herbert Flentye,557
4/16/13,CA-2013-117849,Julie Kriz,144
2/4/13,CA-2013-117912,Tracy Blumstein,14
8/28/13,CA-2013-117919,Todd Boyes,94
5/7/13,CA-2013-118052,Brad Eason,111
8/13/13,CA-2013-118073,Cindy Schnelling,562
6/27/13,CA-2013-118101,Skye Norling,548
12/20/13,CA-2013-118129,Clay Ludtke,304
3/20/13,CA-2013-118178,Corey Catlett,31
3/12/13,CA-2013-118255,Odella Nelson,63
10/25/13,CA-2013-118311,Emily Ducich,450
12/17/13,CA-2013-118332,Pete Kriz,564
11/18/13,CA-2013-118500,Heather Jas,50
2/3/13,CA-2013-118514,Liz Carlisle,866
11/14/13,CA-2013-118570,Chuck Clark,217
8/16/13,CA-2013-118626,John Castell,706
10/3/13,CA-2013-118689,Tamara Chand,18337
6/12/13,CA-2013-118745,Seth Vernon,903
11/15/13,CA-2013-118759,Maria Bertelson,448
3/23/13,CA-2013-118899,Marc Crier,168
6/26/13,CA-2013-118913,Alan Shonely,61
8/10/13,CA-2013-118934,Gary Hansen,16
10/3/13,CA-2013-118969,Liz Preis,55
11/5/13,CA-2013-119018,Carl Weiss,51
2/22/13,CA-2013-119025,Paul Van Hugh,490
3/28/13,CA-2013-119074,David Smith,93
3/14/13,CA-2013-119123,Dennis Bolton,51
11/1/13,CA-2013-119165,Bill Donatelli,493
5/27/13,CA-2013-119186,Maurice Satty,477
6/27/13,CA-2013-119445,Gene McClure,15
8/15/13,CA-2013-119515,Toby Ritter,16
9/23/13,CA-2013-119641,Chris Selesnick,19
3/13/13,CA-2013-119683,Clytie Kelty,29
6/5/13,CA-2013-119823,Karen Daniels,76
6/22/13,CA-2013-119865,Adam Shillingsburg,576
11/11/13,CA-2013-119935,Kalyca Meade,119
11/19/13,CA-2013-119963,Steve Nguyen,330
3/4/13,CA-2013-120005,Theresa Swint,61
3/26/13,CA-2013-120082,Damala Kotsonis,60
7/15/13,CA-2013-120180,Theone Pippenger,12
9/20/13,CA-2013-120250,Anne Pryor,26
9/23/13,CA-2013-120257,Pierre Wener,8
9/19/13,CA-2013-120355,Magdelene Morse,693
10/29/13,CA-2013-120369,Victoria Brennan,757
4/8/13,CA-2013-120530,Dorris liebe,659
6/8/13,CA-2013-120558,Ross DeVincentis,32
4/4/13,CA-2013-120796,Carlos Soltero,100
3/10/13,CA-2013-120803,Rick Bensley,200
6/13/13,CA-2013-120824,Arthur Wiediger,547
9/2/13,CA-2013-120859,Cynthia Voltz,22
10/28/13,CA-2013-120873,Ben Wallace,291
10/25/13,CA-2013-121020,Catherine Glotzbach,240
8/9/13,CA-2013-121034,Jill Fjeld,65
9/12/13,CA-2013-121223,Giulietta Dortch,737
11/21/13,CA-2013-121356,Shirley Jackson,128
11/15/13,CA-2013-121370,Eugene Barchas,1629
5/29/13,CA-2013-121377,Tanja Norvell,286
2/21/13,CA-2013-121447,Erin Ashbrook,136
10/5/13,CA-2013-121601,Mary O'Rourke,60
7/18/13,CA-2013-121671,Andrew Allen,590
10/25/13,CA-2013-121748,Victoria Wilson,460
1/16/13,CA-2013-121755,Eric Hoffmann,102
11/14/13,CA-2013-121958,Cindy Stewart,52
6/11/13,CA-2013-121993,Joy Bell-,24
12/30/13,CA-2013-122014,Carlos Daly,153
12/4/13,CA-2013-122063,Michael Moore,612
5/17/13,CA-2013-122133,Jim Radford,553
7/16/13,CA-2013-122322,Rick Huthwaite,44
7/23/13,CA-2013-122392,Caroline Jumper,16
6/10/13,CA-2013-122448,Dean Braden,122
3/12/13,CA-2013-122511,Brad Thomas,30
3/5/13,CA-2013-122518,Randy Ferguson,10
8/22/13,CA-2013-122581,Jay Kimmel,573
5/19/13,CA-2013-122728,Eric Barreto,122
5/28/13,CA-2013-122903,Laura Armstrong,3964
12/27/13,CA-2013-123015,Anthony Johnson,5
4/5/13,CA-2013-123050,Becky Castell,204
9/5/13,CA-2013-123120,Christina VanderZanden,147
9/28/13,CA-2013-123176,James Galang,32
2/19/13,CA-2013-123274,Greg Tran,287
9/17/13,CA-2013-123337,Keith Dawkins,291
4/11/13,CA-2013-123358,Brian Thompson,892
8/22/13,CA-2013-123414,Stephanie Ulpright,37
6/18/13,CA-2013-123512,Mike Vittorini,482
12/25/13,CA-2013-123526,Benjamin Venier,33
11/25/13,CA-2013-123533,Sample Company A,393
4/3/13,CA-2013-123540,Denny Joy,1455
11/29/13,CA-2013-123617,Anthony Jacobs,7
3/27/13,CA-2013-123666,Sibella Parks,460
9/26/13,CA-2013-123722,Nicole Hansen,16
11/25/13,CA-2013-123806,Laura Armstrong,208
9/7/13,CA-2013-123932,Yoseph Carroll,372
9/13/13,CA-2013-123946,Anthony Johnson,1159
9/24/13,CA-2013-124016,Joni Sundaresam,52
12/30/13,CA-2013-124051,Kelly Andreada,186
4/1/13,CA-2013-124100,Erica Hackney,328
4/24/13,CA-2013-124149,Max Jones,243
4/9/13,CA-2013-124233,Clytie Kelty,25
4/13/13,CA-2013-124254,Thomas Boland,192
10/16/13,CA-2013-124352,Cynthia Delaney,1058
11/25/13,CA-2013-124485,Nat Carroll,124
11/12/13,CA-2013-124506,Brenda Bowman,144
11/17/13,CA-2013-124527,Ionia McGrath,8
12/9/13,CA-2013-124562,Julie Prescott,13
9/2/13,CA-2013-124583,Laurel Beltran,13
11/13/13,CA-2013-124590,Susan Pistek,3588
11/12/13,CA-2013-124667,Bryan Davis,143
7/19/13,CA-2013-124681,Susan Vittorini,16
12/6/13,CA-2013-124772,James Galang,192
3/15/13,CA-2013-124793,Muhammed MacIntyre,197
4/11/13,CA-2013-124814,Filia McAdams,36
2/6/13,CA-2013-125017,Karen Bern,132
10/22/13,CA-2013-125080,Victoria Wilson,661
4/19/13,CA-2013-125087,Thea Hudgings,2027
11/6/13,CA-2013-125094,Nora Preis,480
11/11/13,CA-2013-125164,Sally Hughsby,70
1/3/13,CA-2013-125206,Lena Radford,114
10/15/13,CA-2013-125220,Bobby Elias,1650
6/7/13,CA-2013-125318,Roy Collins,328
11/25/13,CA-2013-125661,Cathy Armstrong,181
9/23/13,CA-2013-125724,Suzanne McNair,68
10/16/13,CA-2013-125738,Patrick Bzostek,219
9/30/13,CA-2013-125794,Maris LaWare,36
10/29/13,CA-2013-125815,Denise Leinenbach,12
8/14/13,CA-2013-125843,Roy Franzšsisch,126
1/22/13,CA-2013-125850,Frank Preis,65
5/22/13,CA-2013-125920,Sally Hughsby,4
12/5/13,CA-2013-126004,Becky Martin,611
9/11/13,CA-2013-126102,Dianna Vittorini,277
7/26/13,CA-2013-126158,Sanjit Chand,686
5/6/13,CA-2013-126165,Amy Hunt,71
4/24/13,CA-2013-126270,Art Ferguson,90
9/21/13,CA-2013-126284,Edward Nazzal,84
1/11/13,CA-2013-126529,Deanra Eno,94
1/9/13,CA-2013-126543,Maureen Fritzler,15
7/11/13,CA-2013-126613,Allen Armold,17
10/11/13,CA-2013-126627,William Brown,30
9/3/13,CA-2013-126732,Lena Radford,1804
6/14/13,CA-2013-126795,Greg Tran,34
4/10/13,CA-2013-126809,Edward Becker,35
11/20/13,CA-2013-126858,Janet Molinari,32
5/20/13,CA-2013-126935,Bill Tyler,10
3/13/13,CA-2013-127138,Dean Katz,1632
12/11/13,CA-2013-127194,Bart Watters,63
6/13/13,CA-2013-127208,Stewart Carmichael,225
3/30/13,CA-2013-127236,Troy Blackwell,458
11/29/13,CA-2013-127243,David Smith,740
11/4/13,CA-2013-127250,Sarah Foster,9
6/7/13,CA-2013-127369,Dave Brooks,714
5/22/13,CA-2013-127642,Christine Phan,112
10/8/13,CA-2013-127649,Dionis Lloyd,838
3/21/13,CA-2013-127670,Robert Dilbeck,697
12/2/13,CA-2013-127698,Mike Vittorini,864
11/11/13,CA-2013-127761,Scott Williamson,886
6/12/13,CA-2013-127775,Erica Smith,240
4/2/13,CA-2013-127985,Daniel Byrd,7
3/18/13,CA-2013-128111,Christine Sundaresam,40
6/15/13,CA-2013-128223,Ed Braxton,1293
3/31/13,CA-2013-128258,Cathy Prescott,11
7/26/13,CA-2013-128307,Bill Eplett,21
12/11/13,CA-2013-128412,Arthur Prichep,423
4/10/13,CA-2013-128517,Sean Wendt,523
11/25/13,CA-2013-128531,Neola Schneider,527
8/27/13,CA-2013-128594,Don Jones,1603
8/12/13,CA-2013-128671,Michelle Tran,152
2/27/13,CA-2013-128706,Don Weiss,16
8/30/13,CA-2013-128727,Meg O'Connel,22
9/13/13,CA-2013-128811,Sarah Foster,42
5/8/13,CA-2013-128818,Caroline Jumper,4836
11/4/13,CA-2013-128867,Clay Ludtke,103
8/19/13,CA-2013-128916,Matt Abelman,15
12/10/13,CA-2013-128923,George Bell,19
11/14/13,CA-2013-128972,Tom Stivers,30
12/15/13,CA-2013-129126,Pete Kriz,479
11/2/13,CA-2013-129196,Xylona Preis,68
1/31/13,CA-2013-129238,Sample Company A,166
5/4/13,CA-2013-129280,Susan MacKendrick,1043
7/8/13,CA-2013-129308,Chad Cunningham,85
9/5/13,CA-2013-129630,Ionia McGrath,2824
11/28/13,CA-2013-129686,Greg Guthrie,160
11/27/13,CA-2013-129693,Tamara Chand,7
9/2/13,CA-2013-129714,Adam Bellavance,4439
5/31/13,CA-2013-129728,Jason Gross,168
9/3/13,CA-2013-129847,Tom Ashbrook,84
6/18/13,CA-2013-129861,Denise Monton,377
12/27/13,CA-2013-129868,Mike Caudle,1431
12/2/13,CA-2013-129903,Gary Zandusky,24
4/24/13,CA-2013-130001,Heather Kirkland,36
7/4/13,CA-2013-130029,Guy Thornton,17
7/17/13,CA-2013-130050,Mark Cousins,10
8/9/13,CA-2013-130078,Charles Crestani,11
10/29/13,CA-2013-130162,Jonathan Howell,395
9/12/13,CA-2013-130225,Ryan Crowe,100
9/20/13,CA-2013-130267,Scot Wooten,160
11/27/13,CA-2013-130288,Dean Katz,313
12/2/13,CA-2013-130393,John Murray,345
3/9/13,CA-2013-130400,Sanjit Jacobs,183
9/3/13,CA-2013-130407,Karen Daniels,115
12/17/13,CA-2013-130442,Sandra Flanagan,35
4/9/13,CA-2013-130477,Logan Currie,98
8/23/13,CA-2013-130484,Sheri Gordon,26
5/17/13,CA-2013-130638,Sanjit Chand,311
6/25/13,CA-2013-130680,Bill Donatelli,38
11/20/13,CA-2013-130778,Natalie DeCherney,53
11/12/13,CA-2013-130799,Berenike Kampe,7
11/16/13,CA-2013-130820,Odella Nelson,630
3/25/13,CA-2013-130911,Dan Campbell,320
4/9/13,CA-2013-130946,Zuschuss Carroll,1617
11/15/13,CA-2013-131065,Allen Armold,514
9/18/13,CA-2013-131093,Troy Staebel,295
9/5/13,CA-2013-131205,Anna Andreadi,292
12/9/13,CA-2013-131289,Stefania Perrino,1476
10/5/13,CA-2013-131296,Melanie Seite,239
3/29/13,CA-2013-131380,Chris Cortes,94
9/9/13,CA-2013-131499,Michael Grace,207
11/23/13,CA-2013-131576,Rob Dowd,49
12/18/13,CA-2013-131639,Noel Staavos,25
3/18/13,CA-2013-131737,Gary Zandusky,2073
6/19/13,CA-2013-131744,Stewart Carmichael,465
7/18/13,CA-2013-131835,Matt Collister,815
11/12/13,CA-2013-131968,Laurel Beltran,681
9/27/13,CA-2013-132017,Matt Hagelstein,7
10/17/13,CA-2013-132066,Nona Balk,142
8/27/13,CA-2013-132094,Vivek Grady,53
9/4/13,CA-2013-132143,Filia McAdams,48
6/15/13,CA-2013-132304,Anthony Rawles,1115
5/27/13,CA-2013-132409,Tiffany House,36
9/25/13,CA-2013-132479,Michael Kennedy,442
11/26/13,CA-2013-132549,Jay Kimmel,73
10/24/13,CA-2013-132661,Steven Roelle,379
11/25/13,CA-2013-132731,George Ashbrook,658
12/24/13,CA-2013-132829,Laura Armstrong,921
4/8/13,CA-2013-132899,Sarah Foster,4
8/2/13,CA-2013-132990,Khloe Miller,19
11/8/13,CA-2013-132997,Luke Weiss,1030
9/7/13,CA-2013-133123,Karl Braun,99
5/17/13,CA-2013-133144,Denny Ordway,17
9/6/13,CA-2013-133319,Mark Van Huff,192
12/10/13,CA-2013-133340,Logan Haushalter,133
1/14/13,CA-2013-133368,Anna Gayman,405
8/1/13,CA-2013-133550,Ken Lonsdale,1311
6/18/13,CA-2013-133613,Christine Phan,585
10/22/13,CA-2013-133669,Susan Vittorini,235
10/21/13,CA-2013-133697,Chuck Magee,133
11/27/13,CA-2013-133711,Mark Cousins,3236
5/24/13,CA-2013-133725,Ken Lonsdale,1980
12/19/13,CA-2013-133795,Jeremy Ellison,885
3/15/13,CA-2013-133802,Stephanie Phelps,42
5/11/13,CA-2013-133816,Christopher Schild,744
6/15/13,CA-2013-133872,Vivian Mathis,58
9/19/13,CA-2013-133935,Jane Waco,2056
11/18/13,CA-2013-134110,Barry Gonzalez,82
2/16/13,CA-2013-134138,John Dryer,228
11/4/13,CA-2013-134180,Julie Prescott,542
9/18/13,CA-2013-134208,Cindy Stewart,396
7/11/13,CA-2013-134222,Nick Zandusky,45
2/14/13,CA-2013-134334,Dave Kipp,574
11/13/13,CA-2013-134348,Maurice Satty,43
9/30/13,CA-2013-134362,Linda Southworth,16
10/3/13,CA-2013-134376,Tim Taslimi,61
12/9/13,CA-2013-134425,Quincy Jones,115
1/5/13,CA-2013-134474,Anthony Johnson,256
9/21/13,CA-2013-134516,Filia McAdams,115
3/18/13,CA-2013-134544,Anna Chung,85
11/15/13,CA-2013-134691,Kelly Collister,2
10/29/13,CA-2013-134775,Alejandro Savely,100
4/9/13,CA-2013-134789,Christine Kargatis,216
5/29/13,CA-2013-134803,Clay Ludtke,1158
3/26/13,CA-2013-134887,Toby Braunhardt,1287
12/20/13,CA-2013-134936,Erin Smith,472
7/8/13,CA-2013-135265,Christopher Conant,3137
2/7/13,CA-2013-135461,Erica Bern,624
7/1/13,CA-2013-135594,Adrian Hane,50
10/9/13,CA-2013-135636,Doug Bickford,388
